"year","loans","county_name","state_name"
"2008","7","Cumberland County","Kentucky"
"2008","2318","Cumberland County","Maine"
"2008","918","Cumberland County","New Jersey"
"2008","4111","Cumberland County","North Carolina"
"2008","2594","Cumberland County","Pennsylvania"
"2008","294","Cumberland County","Tennessee"
"2008","68","Cumberland County","Virginia"
"2008","39","Cuming County","Nebraska"
"2008","188","Currituck County","North Carolina"
"2008","455","Curry County","New Mexico"
"2008","49","Curry County","Oregon"
"2008","19","Custer County","Colorado"
"2008","20","Custer County","Idaho"
"2008","121","Custer County","Montana"
"2008","45","Custer County","Nebraska"
"2008","173","Custer County","Oklahoma"
"2008","83","Custer County","South Dakota"
"2008","8989","Cuyahoga County","Ohio"
"2008","83","Dade County","Georgia"
"2008","40","Dade County","Missouri"
"2008","1","Daggett County","Utah"
"2008","4277","Dakota County","Minnesota"
"2008","121","Dakota County","Nebraska"
"2008","335","Dale County","Alabama"
"2008","32","Dallam County","Texas"
"2008","101","Dallas County","Alabama"
"2008","20","Dallas County","Arkansas"
"2008","1008","Dallas County","Iowa"
"2008","88","Dallas County","Missouri"
"2008","18442","Dallas County","Texas"
"2008","4947","Dane County","Wisconsin"
"2008","12","Daniels County","Montana"
"2008","211","Danville city","Virginia"
"2008","216","Dare County","North Carolina"
"2008","225","Darke County","Ohio"
"2008","316","Darlington County","South Carolina"
"2008","2483","Dauphin County","Pennsylvania"
"2008","1206","Davidson County","North Carolina"
"2008","7326","Davidson County","Tennessee"
"2008","341","Davie County","North Carolina"
"2008","121","Daviess County","Indiana"
"2008","903","Daviess County","Kentucky"
"2008","28","Daviess County","Missouri"
"2008","38","Davis County","Iowa"
"2008","3629","Davis County","Utah"
"2008","192","Davison County","South Dakota"
"2008","38","Dawes County","Nebraska"
"2008","207","Dawson County","Georgia"
"2008","62","Dawson County","Montana"
"2008","108","Dawson County","Nebraska"
"2008","54","Dawson County","Texas"
"2008","37","Day County","South Dakota"
"2008","2","De Baca County","New Mexico"
"2008","116","De Soto Parish","Louisiana"
"2008","68","De Witt County","Illinois"
"2008","256","DeKalb County","Alabama"
"2008","6410","DeKalb County","Georgia"
"2008","738","DeKalb County","Illinois"
"2008","331","DeKalb County","Indiana"
"2008","72","DeKalb County","Missouri"
"2008","118","DeKalb County","Tennessee"
"2008","85","DeSoto County","Florida"
"2008","2172","DeSoto County","Mississippi"
"2008","72","DeWitt County","Texas"
"2008","86","Deaf Smith County","Texas"
"2008","425","Dearborn County","Indiana"
"2008","83","Decatur County","Georgia"
"2008","158","Decatur County","Indiana"
"2008","23","Decatur County","Iowa"
"2008","9","Decatur County","Kansas"
"2008","49","Decatur County","Tennessee"
"2008","31","Deer Lodge County","Montana"
"2008","260","Defiance County","Ohio"
"2008","80","Del Norte County","California"
"2008","673","Delaware County","Indiana"
"2008","134","Delaware County","Iowa"
"2008","139","Delaware County","New York"
"2008","2550","Delaware County","Ohio"
"2008","189","Delaware County","Oklahoma"
"2008","5096","Delaware County","Pennsylvania"
"2008","245","Delta County","Colorado"
"2008","83","Delta County","Michigan"
"2008","33","Delta County","Texas"
"2008","8","Denali Borough","Alaska"
"2008","57","Dent County","Missouri"
"2008","10439","Denton County","Texas"
"2008","7998","Denver County","Colorado"
"2008","279","Des Moines County","Iowa"
"2008","1373","Deschutes County","Oregon"
"2008","44","Desha County","Arkansas"
"2008","8","Deuel County","Nebraska"
"2008","32","Deuel County","South Dakota"
"2008","16","Dewey County","Oklahoma"
"2008","3","Dewey County","South Dakota"
"2008","1","Dickens County","Texas"
"2008","52","Dickenson County","Virginia"
"2008","38","Dickey County","North Dakota"
"2008","149","Dickinson County","Iowa"
"2008","136","Dickinson County","Kansas"
"2008","96","Dickinson County","Michigan"
"2008","444","Dickson County","Tennessee"
"2008","13","Dillingham Census Area","Alaska"
"2008","89","Dillon County","South Carolina"
"2008","15","Dimmit County","Texas"
"2008","231","Dinwiddie County","Virginia"
"2008","5796","District of Columbia","District of Columbia"
"2008","5","Divide County","North Dakota"
"2008","11","Dixie County","Florida"
"2008","31","Dixon County","Nebraska"
"2008","16","Doddridge County","West Virginia"
"2008","51","Dodge County","Georgia"
"2008","207","Dodge County","Minnesota"
"2008","206","Dodge County","Nebraska"
"2008","536","Dodge County","Wisconsin"
"2008","8","Dolores County","Colorado"
"2008","27","Doniphan County","Kansas"
"2008","7","Donley County","Texas"
"2008","13","Dooly County","Georgia"
"2008","118","Door County","Wisconsin"
"2008","263","Dorado Municipio","Puerto Rico"
"2008","184","Dorchester County","Maryland"
"2008","1588","Dorchester County","South Carolina"
"2008","469","Dougherty County","Georgia"
"2008","5389","Douglas County","Colorado"
"2008","1377","Douglas County","Georgia"
"2008","136","Douglas County","Illinois"
"2008","1009","Douglas County","Kansas"
"2008","192","Douglas County","Minnesota"
"2008","32","Douglas County","Missouri"
"2008","6252","Douglas County","Nebraska"
"2008","340","Douglas County","Nevada"
"2008","502","Douglas County","Oregon"
"2008","10","Douglas County","South Dakota"
"2008","293","Douglas County","Washington"
"2008","296","Douglas County","Wisconsin"
"2008","1254","Dona Ana County","New Mexico"
"2008","55","Drew County","Arkansas"
"2008","7269","DuPage County","Illinois"
"2008","217","Dubois County","Indiana"
"2008","994","Dubuque County","Iowa"
"2008","194","Duchesne County","Utah"
"2008","38","Dukes County","Massachusetts"
"2008","7","Dundy County","Nebraska"
"2008","59","Dunklin County","Missouri"
"2008","10","Dunn County","North Dakota"
"2008","237","Dunn County","Wisconsin"
"2008","161","Duplin County","North Carolina"
"2008","2979","Durham County","North Carolina"
"2008","1951","Dutchess County","New York"
"2008","7630","Duval County","Florida"
"2008","15","Duval County","Texas"
"2008","297","Dyer County","Tennessee"
"2008","357","Eagle County","Colorado"
"2008","33","Early County","Georgia"
"2008","4033","East Baton Rouge Parish","Louisiana"
"2008","7","East Carroll Parish","Louisiana"
"2008","69","East Feliciana Parish","Louisiana"
"2008","85","Eastland County","Texas"
"2008","806","Eaton County","Michigan"
"2008","888","Eau Claire County","Wisconsin"
"2008","3","Echols County","Georgia"
"2008","1084","Ector County","Texas"
"2008","427","Eddy County","New Mexico"
"2008","5","Eddy County","North Dakota"
"2008","61","Edgar County","Illinois"
"2008","160","Edgecombe County","North Carolina"
"2008","147","Edgefield County","South Carolina"
"2008","52","Edmonson County","Kentucky"
"2008","24","Edmunds County","South Dakota"
"2008","8","Edwards County","Illinois"
"2008","13","Edwards County","Kansas"
"2008","2","Edwards County","Texas"
"2008","494","Effingham County","Georgia"
"2008","159","Effingham County","Illinois"
"2008","1438","El Dorado County","California"
"2008","7930","El Paso County","Colorado"
"2008","5076","El Paso County","Texas"
"2008","299","Elbert County","Colorado"
"2008","65","Elbert County","Georgia"
"2008","6","Elk County","Kansas"
"2008","186","Elk County","Pennsylvania"
"2008","1468","Elkhart County","Indiana"
"2008","395","Elko County","Nevada"
"2008","9","Elliott County","Kentucky"
"2008","145","Ellis County","Kansas"
"2008","19","Ellis County","Oklahoma"
"2008","1596","Ellis County","Texas"
"2008","16","Ellsworth County","Kansas"
"2008","880","Elmore County","Alabama"
"2008","339","Elmore County","Idaho"
"2008","46","Emanuel County","Georgia"
"2008","67","Emery County","Utah"
"2008","56","Emmet County","Iowa"
"2008","128","Emmet County","Michigan"
"2008","8","Emmons County","North Dakota"
"2008","17","Emporia city","Virginia"
"2008","239","Erath County","Texas"
"2008","7896","Erie County","New York"
"2008","498","Erie County","Ohio"
"2008","2037","Erie County","Pennsylvania"
"2008","122","Escambia County","Alabama"
"2008","2108","Escambia County","Florida"
"2008","5942","Essex County","Massachusetts"
"2008","4728","Essex County","New Jersey"
"2008","151","Essex County","New York"
"2008","20","Essex County","Vermont"
"2008","69","Essex County","Virginia"
"2008","38","Estill County","Kentucky"
"2008","677","Etowah County","Alabama"
"2008","3","Eureka County","Nevada"
"2008","133","Evangeline Parish","Louisiana"
"2008","20","Evans County","Georgia"
"2008","1101","Fairbanks North Star Borough","Alaska"
"2008","12626","Fairfax County","Virginia"
"2008","232","Fairfax city","Virginia"
"2008","7181","Fairfield County","Connecticut"
"2008","1390","Fairfield County","Ohio"
"2008","79","Fairfield County","South Carolina"
"2008","326","Fajardo Municipio","Puerto Rico"
"2008","63","Fall River County","South Dakota"
"2008","15","Fallon County","Montana"
"2008","148","Falls Church city","Virginia"
"2008","47","Falls County","Texas"
"2008","100","Fannin County","Georgia"
"2008","183","Fannin County","Texas"
"2008","53","Faribault County","Minnesota"
"2008","5","Faulk County","South Dakota"
"2008","1302","Faulkner County","Arkansas"
"2008","538","Fauquier County","Virginia"
"2008","63","Fayette County","Alabama"
"2008","1010","Fayette County","Georgia"
"2008","88","Fayette County","Illinois"
"2008","149","Fayette County","Indiana"
"2008","90","Fayette County","Iowa"
"2008","2993","Fayette County","Kentucky"
"2008","143","Fayette County","Ohio"
"2008","631","Fayette County","Pennsylvania"
"2008","498","Fayette County","Tennessee"
"2008","103","Fayette County","Texas"
"2008","170","Fayette County","West Virginia"
"2008","57","Fentress County","Tennessee"
"2008","69","Fergus County","Montana"
"2008","25","Ferry County","Washington"
"2008","120","Fillmore County","Minnesota"
"2008","14","Fillmore County","Nebraska"
"2008","225","Finney County","Kansas"
"2008","13","Fisher County","Texas"
"2008","788","Flagler County","Florida"
"2008","488","Flathead County","Montana"
"2008","38","Fleming County","Kentucky"
"2008","995","Florence County","South Carolina"
"2008","15","Florence County","Wisconsin"
"2008","44","Florida Municipio","Puerto Rico"
"2008","579","Floyd County","Georgia"
"2008","672","Floyd County","Indiana"
"2008","57","Floyd County","Iowa"
"2008","99","Floyd County","Kentucky"
"2008","26","Floyd County","Texas"
"2008","77","Floyd County","Virginia"
"2008","248","Fluvanna County","Virginia"
"2008","3","Foard County","Texas"
"2008","799","Fond du Lac County","Wisconsin"
"2008","121","Ford County","Illinois"
"2008","222","Ford County","Kansas"
"2008","15","Forest County","Pennsylvania"
"2008","47","Forest County","Wisconsin"
"2008","601","Forrest County","Mississippi"
"2008","2871","Forsyth County","Georgia"
"2008","3877","Forsyth County","North Carolina"
"2008","9682","Fort Bend County","Texas"
"2008","29","Foster County","North Dakota"
"2008","113","Fountain County","Indiana"
"2008","158","Franklin County","Alabama"
"2008","138","Franklin County","Arkansas"
"2008","35","Franklin County","Florida"
"2008","70","Franklin County","Georgia"
"2008","74","Franklin County","Idaho"
"2008","196","Franklin County","Illinois"
"2008","121","Franklin County","Indiana"
"2008","53","Franklin County","Iowa"
"2008","202","Franklin County","Kansas"
"2008","197","Franklin County","Kentucky"
"2008","83","Franklin County","Maine"
"2008","494","Franklin County","Massachusetts"
"2008","11","Franklin County","Mississippi"
"2008","782","Franklin County","Missouri"
"2008","8","Franklin County","Nebraska"
"2008","190","Franklin County","New York"
"2008","545","Franklin County","North Carolina"
"2008","11302","Franklin County","Ohio"
"2008","1103","Franklin County","Pennsylvania"
"2008","239","Franklin County","Tennessee"
"2008","47","Franklin County","Texas"
"2008","337","Franklin County","Vermont"
"2008","268","Franklin County","Virginia"
"2008","909","Franklin County","Washington"
"2008","42","Franklin Parish","Louisiana"
"2008","61","Franklin city","Virginia"
"2008","2319","Frederick County","Maryland"
"2008","857","Frederick County","Virginia"
"2008","212","Fredericksburg city","Virginia"
"2008","175","Freeborn County","Minnesota"
"2008","99","Freestone County","Texas"
"2008","365","Fremont County","Colorado"
"2008","54","Fremont County","Idaho"
"2008","41","Fremont County","Iowa"
"2008","298","Fremont County","Wyoming"
"2008","6287","Fresno County","California"
"2008","22","Frio County","Texas"
"2008","8","Frontier County","Nebraska"
"2008","33","Fulton County","Arkansas"
"2008","10748","Fulton County","Georgia"
"2008","158","Fulton County","Illinois"
"2008","128","Fulton County","Indiana"
"2008","14","Fulton County","Kentucky"
"2008","287","Fulton County","New York"
"2008","228","Fulton County","Ohio"
"2008","44","Fulton County","Pennsylvania"
"2008","13","Furnas County","Nebraska"
"2008","229","Gadsden County","Florida"
"2008","181","Gage County","Nebraska"
"2008","124","Gaines County","Texas"
"2008","24","Galax city","Virginia"
"2008","18","Gallatin County","Illinois"
"2008","23","Gallatin County","Kentucky"
"2008","765","Gallatin County","Montana"
"2008","139","Gallia County","Ohio"
"2008","3424","Galveston County","Texas"
"2008","7","Garden County","Nebraska"
"2008","716","Garfield County","Colorado"
"2008","6","Garfield County","Montana"
"2008","7","Garfield County","Nebraska"
"2008","596","Garfield County","Oklahoma"
"2008","18","Garfield County","Utah"
"2008","15","Garfield County","Washington"
"2008","817","Garland County","Arkansas"
"2008","131","Garrard County","Kentucky"
"2008","146","Garrett County","Maryland"
"2008","180","Garvin County","Oklahoma"
"2008","30","Garza County","Texas"
"2008","67","Gasconade County","Missouri"
"2008","2003","Gaston County","North Carolina"
"2008","54","Gates County","North Carolina"
"2008","301","Geary County","Kansas"
"2008","706","Geauga County","Ohio"
"2008","101","Gem County","Idaho"
"2008","2456","Genesee County","Michigan"
"2008","303","Genesee County","New York"
"2008","137","Geneva County","Alabama"
"2008","26","Gentry County","Missouri"
"2008","93","George County","Mississippi"
"2008","308","Georgetown County","South Carolina"
"2008","220","Gibson County","Indiana"
"2008","383","Gibson County","Tennessee"
"2008","277","Gila County","Arizona"
"2008","51","Gilchrist County","Florida"
"2008","95","Giles County","Tennessee"
"2008","140","Giles County","Virginia"
"2008","103","Gillespie County","Texas"
"2008","5","Gilliam County","Oregon"
"2008","154","Gilmer County","Georgia"
"2008","15","Gilmer County","West Virginia"
"2008","65","Gilpin County","Colorado"
"2008","30","Glacier County","Montana"
"2008","25","Glades County","Florida"
